,Director Name,Title,Budget,Box Office,Rating,Number of Ratings,Genre,Date of Release,Production House,Runtime,MPAA Rating
4396,Jack Conway,Assignment in Brittany,0.0,0.0,6.8,3.0,Drama,1943-03-11,Metro-Goldwyn-Mayer,96.0,
4397,Jack Conway,Lucretia Lombard,0.0,0.0,5.0,1.0,Drama,1923-12-08,Warner Bros. Pictures,70.0,
4398,Jack Conway,They Learned About Women,0.0,0.0,4.0,4.0,Music,1930-01-30,Metro-Goldwyn-Mayer,95.0,
4399,Jack Conway,New Moon,0.0,0.0,3.5,2.0,Drama,1930-12-23,Metro-Goldwyn-Mayer,78.0,
4400,Jack Conway,Riders of the Dawn,0.0,0.0,0.0,0.0,Western,1920-05-01,Zane Grey Pictures,60.0,
4401,Jack Conway,The Only Thing,0.0,0.0,0.0,0.0,Romance,1925-11-22,Metro-Goldwyn-Mayer,62.0,NR
4402,Jack Conway,Alias Jimmy Valentine,0.0,0.0,0.0,0.0,Crime,1928-11-15,Metro-Goldwyn-Mayer,88.0,NR
4403,Jack Conway,Twelve Miles Out,0.0,0.0,0.0,0.0,Drama,1927-07-08,Metro-Goldwyn-Mayer,85.0,
4404,Jack Conway,Bringing Up Father,0.0,0.0,3.0,2.0,,1928-03-18,,0.0,
4405,Jack Conway,Her Indian Hero,0.0,0.0,6.0,2.0,Drama,1912-04-16,Nestor Film Company,12.0,
4406,Jack Conway,Polly Redhead,0.0,0.0,0.0,0.0,Comedy,1917-02-09,Bluebird Photoplays,46.0,
4407,Jack Conway,A Daughter of the Law,0.0,0.0,5.0,1.0,Crime,1921-11-01,Universal Film Manufacturing Company,50.0,
4408,Jack Conway,The Roughneck,0.0,0.0,0.0,0.0,Action,1924-11-30,Fox Film Corporation,80.0,NR
4409,Jack Conway,The Silent Battle,0.0,0.0,0.0,0.0,Drama,1916-07-24,Bluebird Photoplays,50.0,
4410,Jack Conway,The Measure of a Man,0.0,0.0,0.0,0.0,Drama,1916-11-20,Bluebird Photoplays,50.0,
4411,Jack Conway,Her Soul's Inspiration,0.0,0.0,0.0,0.0,Drama,1917-01-15,Bluebird Photoplays,50.0,
4412,Jack Conway,The Charmer,0.0,0.0,0.0,0.0,Drama,1917-08-27,Bluebird Photoplays,50.0,
4413,Jack Conway,The Little Orphan,0.0,0.0,0.0,0.0,Drama,1917-06-18,Bluebird Photoplays,50.0,
4414,Jack Conway,The Millionaire,0.0,0.0,0.0,0.0,Drama,1921-11-14,Universal Film Manufacturing Company,50.0,NR
4415,Jack Conway,Bond of Fear,0.0,0.0,0.0,0.0,Western,1917-09-23,Triangle Film Corporation,50.0,NR
4416,Jack Conway,The Mainspring,0.0,0.0,0.0,0.0,Drama,1916-11-27,Universal Film Manufacturing Company,50.0,
4417,Jack Conway,The Understanding Heart,0.0,0.0,10.0,1.0,Adventure,1927-02-26,Cosmopolitan Productions,67.0,NR
4418,Jack Conway,The Killer,0.0,0.0,0.0,0.0,Western,1921-01-30,,0.0,
4419,Jack Conway,Come Through,0.0,0.0,0.0,0.0,Crime,1917-06-01,Universal Film Manufacturing Company,70.0,
4420,Jack Conway,The Kiss,0.0,0.0,0.0,0.0,,1921-07-04,Universal Film Manufacturing Company,50.0,
4421,Jack Conway,The Social Buccaneer,0.0,0.0,0.0,0.0,Mystery,1916-10-16,Universal Film Manufacturing Company,0.0,
4422,Jack Conway,Another Man's Shoes,0.0,0.0,0.0,0.0,,1922-11-06,Universal Film Manufacturing Company,50.0,
4423,Jack Conway,The Long Chance,0.0,0.0,0.0,0.0,Western,1922-10-02,Universal Film Manufacturing Company,50.0,
4424,Jack Conway,The Beckoning Trail,0.0,0.0,0.0,0.0,Drama,1916-08-21,Universal Film Manufacturing Company,50.0,
4425,Jack Conway,Her Decision,0.0,0.0,0.0,0.0,Drama,1918-05-12,Triangle Film Corporation,50.0,
4426,Jack Conway,You Can't Believe Everything,0.0,0.0,0.0,0.0,Drama,1918-06-23,Triangle Film Corporation,0.0,NR
4427,Jack Conway,A Jewel in Pawn,0.0,0.0,0.0,0.0,Drama,1917-04-16,Universal Film Manufacturing Company,50.0,
4428,Jack Conway,Across the Dead-Line,0.0,0.0,0.0,0.0,Western,1922-01-09,Universal Film Manufacturing Company,50.0,
4429,Jack Conway,The Prisoner,0.0,0.0,0.0,0.0,Drama,1923-03-18,Universal Pictures,50.0,
4430,Jack Conway,Little Red Decides,0.0,0.0,0.0,0.0,,1918-02-24,,0.0,
4431,Jack Conway,The Rage of Paris,0.0,0.0,0.0,0.0,Drama,1921-09-25,Universal Film Manufacturing Company,50.0,NR
4432,Jack Conway,The Trouble Shooter,0.0,0.0,0.0,0.0,Western,1924-05-04,Fox Film Corporation,0.0,
4433,Jack Conway,The Heart Buster,0.0,0.0,0.0,0.0,Western,1924-07-06,Fox Film Corporation,0.0,
4434,Jack Conway,Quicksands,0.0,0.0,0.0,0.0,Crime,1923-02-28,Agfar Corporation,70.0,NR
4435,Jack Conway,The Hunted Woman,0.0,0.0,0.0,0.0,,1925-03-22,Fox Film Corporation,0.0,
4436,Jack Conway,"Lombardi, Ltd.",0.0,0.0,0.0,0.0,Comedy,1919-10-01,Screen Classics Inc.,50.0,NR
4437,Jack Conway,His Only Son,0.0,0.0,0.0,0.0,Western,1912-10-09,Nestor Film Company,10.0,NR
4438,Jack Conway,Step on It!,0.0,0.0,0.0,0.0,Western,1922-05-29,Universal Film Manufacturing Company,50.0,NR
4439,Jack Conway,Desire Me,0.0,0.0,6.7,3.0,Drama,1947-10-31,Metro-Goldwyn-Mayer,91.0,NR
4440,Jack Conway,The U.P. Trail,0.0,0.0,0.0,0.0,Western,1920-11-01,W.W. Hodkinson Corp.,95.0,
4441,Theodoros Angelopoulos,The Travelling Players,0.0,0.0,7.391,64.0,Drama,1975-07-01,Giorgos Papalios Productions,222.0,NULL
4442,Theodoros Angelopoulos,Ulysses' Gaze,0.0,0.0,7.376,93.0,Drama,1995-10-12,Greek Film Centre,169.0,NULL
4443,Theodoros Angelopoulos,Eternity and a Day,0.0,0.0,7.627,150.0,Drama,1998-09-02,Eurimages,133.0,
4444,Theodoros Angelopoulos,To Each His Own Cinema,0.0,0.0,6.651,116.0,Comedy,2007-10-31,Elzévir Films,100.0,NULL
4445,Theodoros Angelopoulos,The Weeping Meadow,0.0,64424.0,7.481,80.0,Drama,2004-02-20,ZDF/Arte,169.0,
4446,Theodoros Angelopoulos,The Suspended Step of the Stork,0.0,0.0,6.652,46.0,Drama,1991-12-04,Eurimages,142.0,
4447,Theodoros Angelopoulos,Broadcast,0.0,0.0,6.0,6.0,Drama,1968-09-18,,21.0,NULL
4448,Theodoros Angelopoulos,Voyage to Cythera,0.0,0.0,6.833,39.0,Drama,1984-04-21,ZDF,133.0,NULL
4449,Theodoros Angelopoulos,Landscape in the Mist,0.0,0.0,7.65,160.0,Drama,1988-09-10,Sofinergie 1,125.0,NULL
4450,Theodoros Angelopoulos,The Beekeeper,0.0,0.0,7.1,50.0,Drama,1987-08-21,International Cinema Company (ICC),122.0,NULL
4451,Theodoros Angelopoulos,The Dust of Time,0.0,0.0,6.5,35.0,Drama,2008-11-22,Studio 217,128.0,NULL
4452,Theodoros Angelopoulos,Lumière and Company,0.0,0.0,6.363,62.0,Documentary,1995-12-20,Cinétévé,88.0,
4453,Theodoros Angelopoulos,Reconstruction,0.0,0.0,7.045,22.0,Crime,1970-09-24,Greek Film Centre,100.0,NULL
4454,Theodoros Angelopoulos,Alexander the Great,0.0,0.0,6.952,21.0,Drama,1980-09-08,ZDF,210.0,NULL
4455,Theodoros Angelopoulos,The Hunters,0.0,0.0,7.7,18.0,Drama,1977-10-19,Theo Angelopoulos Films,149.0,NULL
4456,Theodoros Angelopoulos,Days of '36,0.0,0.0,6.217,22.0,Drama,1972-09-30,Giorgos Papalios Productions,105.0,NULL
4457,Theodoros Angelopoulos,Invisible World,0.0,0.0,6.1,10.0,Documentary,2012-10-29,Gullane Entretenimento,93.0,NULL
4458,Theodoros Angelopoulos,"Athens, Return to the Acropolis",0.0,0.0,8.2,6.0,Documentary,1983-04-01,EPT,43.0,NULL
4459,Theodoros Angelopoulos,"One Village, One Villager...",0.0,0.0,0.0,0.0,Documentary,1981-01-01,Yened,20.0,NULL
4460,Theodoros Angelopoulos,Athens,0.0,0.0,0.0,0.0,,1995-01-01,,2.0,NULL
4461,Theodoros Angelopoulos,Sky Below,0.0,0.0,0.0,0.0,,2012-01-01,,6.0,NULL
4462,Theodoros Angelopoulos,Three Minutes,0.0,0.0,0.0,0.0,,2007-05-20,,4.0,NULL
4463,Roberto Rossellini,"Rome, Open City",20000.0,1000000.0,8.017,784.0,Drama,1945-10-08,Minerva Film,103.0,
4464,Roberto Rossellini,Journey to Italy,0.0,0.0,7.3,253.0,Drama,1954-09-07,Sveva Film,85.0,NULL
4465,Roberto Rossellini,Stromboli,900000.0,0.0,7.033,168.0,Drama,1950-02-15,RKO Radio Pictures,107.0,NR
4466,Roberto Rossellini,"Germany, Year Zero",0.0,0.0,7.705,322.0,Drama,1948-12-01,Produzione Salvo D'Angelo,72.0,
4467,Roberto Rossellini,The Messiah,0.0,0.0,6.3,15.0,History,1975-10-24,Orizzonte 2000,140.0,
4468,Roberto Rossellini,Paisan,0.0,0.0,7.586,273.0,Drama,1946-12-10,Organizzazione Film Internazionali (OFI),125.0,
4469,Roberto Rossellini,Europe '51,0.0,0.0,7.366,112.0,Drama,1952-12-04,Ponti-De Laurentiis Cinematografica,118.0,NULL
4470,Roberto Rossellini,General Della Rovere,0.0,0.0,7.5,113.0,War,1959-10-07,Société Nouvelle des Établissements Gaumont (SNEG),132.0,
4471,Roberto Rossellini,L'amore,0.0,0.0,6.896,53.0,Drama,1948-11-02,Tevere Film,75.0,
4472,Roberto Rossellini,Year One,0.0,0.0,2.0,2.0,History,1974-11-15,Rusconi Film,115.0,NULL
4473,Roberto Rossellini,The White Ship,0.0,0.0,5.364,11.0,War,1941-09-14,Scalera Film,69.0,NULL
4474,Roberto Rossellini,The Man with the Cross,0.0,0.0,5.2,10.0,War,1943-02-03,Continentalcine,72.0,NULL
4475,Roberto Rossellini,Blaise Pascal,0.0,0.0,7.455,11.0,Drama,1972-05-16,Orizzonte 2000,129.0,NULL
4476,Roberto Rossellini,The Taking of Power by Louis XIV,0.0,0.0,6.987,39.0,Drama,1966-10-08,Office de Radiodiffusion Télévision Française,90.0,NULL
4477,Roberto Rossellini,"We, the Women",0.0,0.0,6.1,14.0,Comedy,1953-10-27,Titanus,97.0,
4478,Roberto Rossellini,Socrates,0.0,0.0,7.167,33.0,Drama,1971-06-17,,120.0,NULL
4479,Roberto Rossellini,The Flowers of St. Francis,0.0,0.0,7.169,74.0,Drama,1950-12-15,Rizzoli Film,87.0,NULL
4480,Roberto Rossellini,Where Is Freedom?,0.0,0.0,6.429,14.0,Drama,1954-03-05,Ponti-De Laurentiis Cinematografica,93.0,NULL
4481,Roberto Rossellini,Mid-Century Loves,0.0,0.0,5.0,10.0,Drama,1954-02-18,Excelsa Film,72.0,NULL
4482,Roberto Rossellini,A Pilot Returns,0.0,0.0,5.214,7.0,War,1942-04-08,Alleanza Cinematografica Italiana (A.C.I.),80.0,NULL
4483,Roberto Rossellini,Ro.Go.Pa.G.,0.0,0.0,7.211,116.0,Comedy,1963-02-19,Arco Film,117.0,NULL
4484,Roberto Rossellini,Escape by Night,0.0,0.0,6.9,16.0,Drama,1960-10-07,Cineriz,151.0,NULL
4485,Roberto Rossellini,Fear,0.0,0.0,6.4,36.0,Thriller,1954-11-05,Minerva Film,83.0,NULL
4486,Roberto Rossellini,The Machine That Kills Bad People,0.0,0.0,6.85,20.0,Comedy,1952-05-14,Tevere Film,85.0,
4487,Roberto Rossellini,Vanina Vanini,0.0,0.0,6.227,11.0,Drama,1961-10-12,,127.0,NULL
4488,Roberto Rossellini,Augustine of Hippo,0.0,0.0,5.9,7.0,History,1972-10-25,Orizzonte 2000,121.0,NULL
4489,Roberto Rossellini,India: Matri Bhumi,0.0,0.0,7.022,23.0,Documentary,1959-05-09,Union Générale Cinématographique (UGC),90.0,NULL
4490,Roberto Rossellini,Joan of Arc at the Stake,0.0,0.0,5.417,12.0,Drama,1954-12-20,Franco London Films,80.0,NULL
4491,Roberto Rossellini,Cartesius,0.0,0.0,6.633,15.0,Drama,1974-02-21,Orizzonte 2000,162.0,NULL
4492,Roberto Rossellini,Viva l'Italia!,0.0,0.0,6.607,14.0,Drama,1961-02-02,Galatea Film,138.0,NULL
4493,Roberto Rossellini,Undersea Fantasy,0.0,0.0,6.7,6.0,,1940-04-12,,11.0,NULL
4494,Roberto Rossellini,Dark Soul,0.0,0.0,5.6,5.0,Drama,1962-08-12,Documento Film,97.0,NULL
4495,Roberto Rossellini,Desire,0.0,0.0,6.25,5.0,Drama,1946-09-09,Sovrania Film,91.0,NULL
4496,Roberto Rossellini,The Seven Deadly Sins,0.0,0.0,6.5,11.0,Drama,1952-03-27,Film Costellazione,148.0,NULL
4497,Roberto Rossellini,"Beaubourg, centre d'art et de culture",0.0,0.0,8.0,3.0,Documentary,1977-05-01,Création 9 Information,76.0,NULL
4498,Roberto Rossellini,Il tacchino prepotente,0.0,0.0,5.0,4.0,,1939-12-01,,7.0,NULL
4499,Roberto Rossellini,La vispa Teresa,0.0,0.0,6.2,6.0,Animation,1939-12-01,Scalera Film,7.0,NULL
4500,Roberto Rossellini,Idea di un'isola,0.0,0.0,7.0,1.0,Documentary,1967-01-01,Orizzonte 2000,59.0,NULL
4501,Roberto Rossellini,Interview with Salvador Allende: Power and Reason,0.0,0.0,6.6,5.0,Documentary,1973-09-15,RAI,45.0,NULL
4502,Roberto Rossellini,The Chicken,0.0,0.0,0.0,0.0,Comedy,1953-10-22,Titanus,16.0,NULL
4503,Roberto Rossellini,Le Psychodrame,0.0,0.0,6.0,1.0,Drama,1956-01-01,Radio-Télévision Française,53.0,NULL
4504,Roberto Rossellini,Concert for Michelangelo,0.0,0.0,0.0,0.0,Documentary,1977-04-09,RAI,60.0,NULL
4505,Roberto Rossellini,Santa Brigida,0.0,0.0,0.0,0.0,Documentary,1951-01-01,,9.0,NULL
4506,Roberto Rossellini,The Brook of Ripa Sottile,0.0,0.0,0.0,0.0,,1941-05-04,Alleanza Cinematografica Italiana (A.C.I.),10.0,NULL
4507,Roberto Rossellini,The Ways of Love,0.0,0.0,0.0,0.0,Drama,1950-12-13,,133.0,
4508,Roberto Rossellini,Prelude to the Afternoon of a Faun,0.0,0.0,0.0,0.0,Animation,1937-01-01,,0.0,NULL
4509,Roberto Rossellini,Torino nei cent'anni,0.0,0.0,0.0,0.0,,1961-01-01,,46.0,NULL
4510,Roberto Rossellini,The World Population,0.0,0.0,0.0,0.0,,1974-01-01,,120.0,NULL
4511,Roberto Rossellini,Illibatezza,0.0,0.0,0.0,0.0,Drama,1963-02-19,Arco Film,30.0,NULL
4512,Michelangelo Antonioni,Blow-Up,1800000.0,0.0,7.382,1114.0,Drama,1966-12-18,Bridge Films,112.0,NR
4513,Michelangelo Antonioni,Zabriskie Point,7000000.0,1000000.0,7.1,358.0,Drama,1970-03-26,Metro-Goldwyn-Mayer,113.0,R
4514,Michelangelo Antonioni,L'Avventura,0.0,0.0,7.565,610.0,Drama,1960-09-14,Cino del Duca,144.0,NR
4515,Michelangelo Antonioni,L'Eclisse,0.0,0.0,7.808,419.0,Romance,1962-04-12,Cineriz,126.0,
4516,Michelangelo Antonioni,Love in the City,0.0,0.0,6.489,44.0,Drama,1953-11-27,Faro Film,115.0,NR
4517,Michelangelo Antonioni,Chung Kuo: China,0.0,0.0,7.139,18.0,Documentary,1972-12-26,RAI,207.0,
4518,Michelangelo Antonioni,Red Desert,0.0,0.0,7.407,402.0,Drama,1964-09-04,Federiz,117.0,NR
4519,Michelangelo Antonioni,The Passenger,0.0,0.0,7.3,436.0,Drama,1975-02-28,Les Films Concordia,126.0,PG-13
4520,Michelangelo Antonioni,Beyond the Clouds,0.0,0.0,6.227,108.0,Drama,1995-06-06,Sunshine,110.0,R
4521,Michelangelo Antonioni,La Notte,0.0,0.0,7.957,595.0,Drama,1961-01-24,Nepi Film,122.0,NULL
4522,Michelangelo Antonioni,Il Grido,0.0,0.0,7.549,122.0,Drama,1957-09-26,SPA Cinematografica,115.0,
4523,Michelangelo Antonioni,Le Amiche,0.0,0.0,6.808,65.0,Drama,1955-11-18,Trionfalcine,104.0,
4524,Michelangelo Antonioni,Eros,0.0,0.0,5.6,108.0,Drama,2004-12-03,Block 2 Pictures,104.0,R
4525,Michelangelo Antonioni,Michelangelo Eye to Eye,0.0,0.0,6.1,12.0,Documentary,2004-05-19,,18.0,NULL
4526,Michelangelo Antonioni,Story of a Love Affair,0.0,0.0,6.8,80.0,Drama,1950-11-03,Fincine,98.0,NULL
4527,Michelangelo Antonioni,Identification of a Woman,0.0,0.0,5.922,58.0,Romance,1982-10-21,Iterfilm,128.0,NULL
4528,Michelangelo Antonioni,The Vanquished,0.0,0.0,6.4,35.0,Drama,1953-10-22,Film Costellazione,113.0,NULL
4529,Michelangelo Antonioni,The Lady Without Camelias,0.0,0.0,6.673,48.0,Drama,1953-02-27,Produzioni D. Forges Davanzati,97.0,NULL
4530,Michelangelo Antonioni,The Three Faces,0.0,0.0,5.6,5.0,Comedy,1965-02-12,Dino de Laurentiis Cinematografica,115.0,NULL
4531,Michelangelo Antonioni,12 Directors for 12 Cities,0.0,0.0,5.0,5.0,Documentary,1989-05-22,Istituto Luce Cinecittà,90.0,NULL
4532,Michelangelo Antonioni,Lies of Love,0.0,0.0,5.8,8.0,Documentary,1949-05-01,Filmus (IT),10.0,NULL
4533,Michelangelo Antonioni,The Mystery of Oberwald,0.0,0.0,5.8,15.0,Drama,1981-09-03,,129.0,NULL
4534,Michelangelo Antonioni,People of the Po Valley,0.0,0.0,6.4,42.0,Documentary,1947-09-01,I.C.E.T.,11.0,
4535,Michelangelo Antonioni,N.U.,0.0,0.0,6.3,23.0,Documentary,1948-05-01,Istituto Luce Cinecittà,12.0,NULL
4536,Michelangelo Antonioni,The Funicular of Mount Faloria,0.0,0.0,6.5,2.0,Documentary,1950-04-30,,10.0,NULL
4537,Michelangelo Antonioni,Superstition,0.0,0.0,6.3,6.0,Documentary,1948-11-01,I.C.E.T.,9.0,NULL
4538,Michelangelo Antonioni,The Villa of Monsters,0.0,0.0,5.7,3.0,Documentary,1950-04-05,Filmus (IT),10.0,NULL
4539,Michelangelo Antonioni,"Noto, mandorli, Vulcano, Stromboli, carnevale",0.0,0.0,6.0,1.0,Documentary,1992-07-01,,11.0,NULL
4540,Michelangelo Antonioni,"Seven Reeds, One Suit",0.0,0.0,6.4,9.0,Documentary,1948-10-01,Artisti Associati,10.0,NULL
4541,Michelangelo Antonioni,Ritorno a Lisca Bianca,0.0,0.0,6.0,2.0,Documentary,1983-10-27,,8.0,NULL
4542,Michelangelo Antonioni,Kumbha Mela,0.0,0.0,5.0,1.0,Documentary,1989-01-01,,19.0,NULL
4543,Michelangelo Antonioni,Sicily,0.0,0.0,0.0,0.0,Documentary,1997-01-01,,9.0,NULL
4544,Michelangelo Antonioni,Fotoromanza,0.0,0.0,0.0,0.0,Music,1984-05-11,,4.0,NULL
4545,Michelangelo Antonioni,Il provino,0.0,0.0,0.0,0.0,,1965-02-11,,35.0,NULL
4546,Michelangelo Antonioni,Un pò di Giappone,0.0,0.0,0.0,0.0,Documentary,1990-01-01,,4.0,NULL
4547,Michelangelo Antonioni,Controversial Newspaper,0.0,0.0,0.0,0.0,,1956-01-01,,2.0,NULL
4548,Michelangelo Antonioni,News for Everyone,0.0,0.0,0.0,0.0,,1956-01-01,,2.0,NULL
4549,Michelangelo Antonioni,Eros: The Dangerous Thread of Things,0.0,0.0,1.0,1.0,Drama,2004-09-10,,29.0,NULL
4550,Otto Preminger,Anatomy of a Murder,2000000.0,8000000.0,7.838,861.0,Crime,1959-07-01,Columbia Pictures,161.0,NR
4551,Otto Preminger,The Man with the Golden Arm,1000000.0,4350000.0,7.2,198.0,Drama,1955-12-26,Otto Preminger Films,119.0,
4552,Otto Preminger,Exodus,4000000.0,21750000.0,6.606,174.0,War,1960-12-15,Otto Preminger Films,208.0,
4553,Otto Preminger,Rosebud,0.0,0.0,4.9,10.0,Action,1975-03-24,Oting SA,127.0,
4554,Otto Preminger,Bunny Lake Is Missing,0.0,0.0,7.2,157.0,Mystery,1965-10-03,Wheel Productions,107.0,NR
4555,Otto Preminger,River of No Return,0.0,0.0,6.648,402.0,Adventure,1954-04-30,20th Century Fox,91.0,NR
4556,Otto Preminger,Bonjour Tristesse,0.0,0.0,6.691,115.0,Drama,1958-01-15,Wheel Productions,94.0,
4557,Otto Preminger,Porgy and Bess,7000000.0,0.0,6.4,20.0,Music,1959-06-24,Samuel Goldwyn Productions,138.0,
4558,Otto Preminger,Laura,1020000.0,2000000.0,7.649,710.0,Drama,1944-10-11,20th Century Fox,88.0,NR
4559,Otto Preminger,Angel Face,0.0,0.0,7.097,144.0,Crime,1953-01-02,RKO Radio Pictures,91.0,
4560,Otto Preminger,The Cardinal,0.0,11170588.0,6.6,39.0,Drama,1963-12-12,Otto Preminger Films,175.0,NR
4561,Otto Preminger,Daisy Kenyon,0.0,0.0,6.7,41.0,Drama,1947-12-25,20th Century Fox,99.0,
4562,Otto Preminger,Fallen Angel,0.0,1500000.0,6.372,94.0,Crime,1945-11-15,20th Century Fox,98.0,NR
4563,Otto Preminger,Skidoo,0.0,0.0,5.286,14.0,Comedy,1968-12-19,Paramount,97.0,
4564,Otto Preminger,Whirlpool,0.0,0.0,6.404,68.0,Drama,1950-01-13,20th Century Fox,98.0,NR
4565,Otto Preminger,Margin for Error,0.0,0.0,5.7,6.0,Crime,1943-02-10,20th Century Fox,74.0,NR
4566,Otto Preminger,In Harm's Way,4200000.0,0.0,6.6,129.0,War,1965-04-06,Paramount,165.0,NR
4567,Otto Preminger,The Human Factor,0.0,0.0,5.875,24.0,Thriller,1979-12-18,Wheel Productions,115.0,
4568,Otto Preminger,The 13th Letter,0.0,0.0,5.6,10.0,Crime,1951-02-21,20th Century Fox,85.0,NR
4569,Otto Preminger,Advise & Consent,0.0,0.0,7.272,92.0,Drama,1962-06-06,Otto Preminger Films,139.0,
4570,Otto Preminger,Where the Sidewalk Ends,0.0,0.0,7.153,150.0,Crime,1950-07-07,20th Century Fox,95.0,NR
4571,Otto Preminger,Carmen Jones,750000.0,0.0,5.931,72.0,Drama,1954-10-28,Carlyle Productions,105.0,NR
4572,Otto Preminger,That Lady in Ermine,0.0,0.0,5.7,13.0,Comedy,1948-08-24,20th Century Fox,89.0,NR
4573,Otto Preminger,The Moon Is Blue,400000.0,0.0,6.4,42.0,Comedy,1953-07-08,Otto Preminger Films,99.0,
4574,Otto Preminger,A Royal Scandal,0.0,0.0,6.971,17.0,Comedy,1945-03-26,20th Century Fox,94.0,NR
4575,Otto Preminger,"Tell Me That You Love Me, Junie Moon",0.0,0.0,5.0,8.0,Comedy,1970-05-11,Paramount,113.0,PG
4576,Otto Preminger,Forever Amber,0.0,0.0,5.7,21.0,Drama,1947-10-10,20th Century Fox,138.0,
4577,Otto Preminger,Saint Joan,0.0,0.0,6.5,21.0,History,1957-05-08,Wheel Productions,110.0,NR
4578,Otto Preminger,Danger – Love at Work,0.0,0.0,8.0,2.0,Comedy,1937-09-30,20th Century Fox,84.0,NR
4579,Otto Preminger,"In the Meantime, Darling",0.0,0.0,5.0,1.0,Comedy,1944-09-22,20th Century Fox,72.0,NR
4580,Otto Preminger,The Court-Martial of Billy Mitchell,0.0,0.0,6.7,37.0,Drama,1955-12-31,Warner Bros. Pictures,100.0,
4581,Otto Preminger,The Fan,0.0,0.0,6.5,14.0,Comedy,1949-04-01,20th Century Fox,79.0,NR
4582,Otto Preminger,Hurry Sundown,0.0,0.0,6.558,26.0,Drama,1967-02-09,Paramount,146.0,
4583,Otto Preminger,Such Good Friends,0.0,0.0,4.9,9.0,Comedy,1971-12-16,Paramount,102.0,R
4584,Otto Preminger,Centennial Summer,0.0,0.0,6.0,5.0,History,1946-07-10,20th Century Fox,102.0,NR
4585,Otto Preminger,The Great Love,0.0,0.0,6.2,5.0,Drama,1931-12-21,Allianz-Film,76.0,NULL
4586,Otto Preminger,The Girl on The Roof,0.0,0.0,5.0,4.0,Comedy,1953-12-16,United Artists,90.0,
4587,Otto Preminger,Under Your Spell,0.0,0.0,7.0,2.0,Comedy,1936-11-06,20th Century Fox,62.0,
4588,Robert Altman,M*A*S*H,3500000.0,81600000.0,6.966,926.0,Comedy,1970-02-18,Aspen Productions (I),116.0,R
4589,Robert Altman,Short Cuts,0.0,6110979.0,7.208,519.0,Drama,1993-09-05,Fine Line Features,187.0,R
4590,Robert Altman,The Long Goodbye,1700000.0,959000.0,7.432,531.0,Mystery,1973-03-07,E-K-Corporation,112.0,R
4591,Robert Altman,The Player,8000000.0,21706101.0,7.197,709.0,Mystery,1992-04-03,Fine Line Features,124.0,R
4592,Robert Altman,Nashville,2200000.0,9991258.0,7.3,348.0,Drama,1975-06-11,Paramount,160.0,R
4593,Robert Altman,Ready to Wear,15000000.0,11300653.0,5.27,185.0,Comedy,1994-12-23,Miramax,133.0,R
4594,Robert Altman,Dr. T & the Women,23000000.0,22844291.0,4.856,296.0,Comedy,2000-09-13,Artisan Entertainment,121.0,R
4595,Robert Altman,Gosford Park,19800000.0,87754044.0,6.857,985.0,Drama,2001-11-07,Sandcastle 5,137.0,R
4596,Robert Altman,The James Dean Story,0.0,0.0,6.5,10.0,Documentary,1957-08-13,Warner Bros. Pictures,81.0,
4597,Robert Altman,Popeye,20000000.0,49823037.0,5.419,548.0,Action,1980-12-12,Walt Disney Productions,114.0,PG
4598,Robert Altman,Kansas City,18000000.0,0.0,6.3,72.0,Drama,1996-08-16,Fine Line Features,116.0,
4599,Robert Altman,Thieves Like Us,0.0,0.0,6.754,63.0,Crime,1974-02-11,Jerry Bick,123.0,
4600,Robert Altman,California Split,0.0,5000000.0,6.646,106.0,Comedy,1974-08-07,Won World,108.0,R
4601,Robert Altman,The Gingerbread Man,25000000.0,1677131.0,5.6,135.0,Thriller,1998-01-23,Island Pictures,114.0,R
4602,Robert Altman,Cookie's Fortune,10000000.0,10920544.0,6.4,148.0,Comedy,1999-03-24,Moonstone Entertainment,118.0,PG-13
4603,Robert Altman,A Prairie Home Companion,10000000.0,0.0,6.3,274.0,Drama,2006-06-09,Sandcastle 5,105.0,PG-13
4604,Robert Altman,Brewster McCloud,0.0,0.0,6.4,68.0,Comedy,1970-12-05,Lions Gate Films,105.0,R
4605,Robert Altman,O.C. and Stiggs,0.0,0.0,4.545,11.0,Comedy,1987-07-10,Metro-Goldwyn-Mayer,109.0,
4606,Robert Altman,Countdown,0.0,0.0,5.847,36.0,Science Fiction,1967-08-20,Warner Bros-Seven Arts,101.0,NR
4607,Robert Altman,McCabe & Mrs. Miller,0.0,0.0,7.174,351.0,Western,1971-06-24,Warner Bros. Pictures,120.0,R
4608,Robert Altman,3 Women,1500000.0,0.0,7.258,250.0,Drama,1977-04-10,Lion's Gate Films,124.0,PG
4609,Robert Altman,Images,0.0,0.0,6.885,112.0,Thriller,1972-12-18,Hemdale Film,101.0,
4610,Robert Altman,"Buffalo Bill and the Indians, or Sitting Bull's History Lesson",0.0,0.0,5.377,72.0,Western,1976-06-24,United Artists,123.0,PG
4611,Robert Altman,Quintet,0.0,0.0,4.957,58.0,Science Fiction,1979-02-09,Lions Gate Films,118.0,R
4612,Robert Altman,A Wedding,0.0,0.0,6.5,40.0,Comedy,1978-08-29,Lions Gate Films,125.0,PG
4613,Robert Altman,That Cold Day in the Park,500000.0,0.0,6.722,45.0,Drama,1969-06-08,Factor-Altman-Mirell Films,113.0,R
